OID_,cat_ID_con,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
1413,Copper_River_75019600179147,514.491297783118512,503.470869820056862,498.822356043483182,499.310713133714501,494.408097385505982,514.648365675099853,501.991096340003480,508.583987971145177,493.659769488837469,502.326509787877740,503.644663138172746,519.297665142561868,511.938252979913329,500.904505924692103,494.696999438970067,493.945747165670923,494.426707967729783,509.480190172338098,489.159977207434679
1414,Copper_River_75019600197497,523.939583391693986,511.780141764496420,515.632876194212372,509.407350180707908,511.939004846901071,525.637426105957388,515.040321631689039,523.313589499344516,505.997292186139248,514.100868517648678,512.822416160022158,528.227174796180748,522.946314403382189,517.255083629842147,505.768786596812390,512.163660941926310,509.547297789481888,526.623912251707225,508.480273442966279
1415,Copper_River_75019600131335,531.460748569810789,517.831002534511072,524.996462598651647,517.522005006296013,522.365009891298314,530.306865916631637,522.059671431443007,527.347148178736347,515.396835006086917,522.051200548008978,523.957245624128745,539.650697370239868,527.884358472703070,528.083193589294524,516.042776036415603,520.272753646631600,519.335012528699622,533.435187689389068,520.580568174232212
1416,Copper_River_75019600133540,542.617797939882962,527.910410776437971,537.260678601338668,528.342284765241175,535.333302350091458,542.604023885587821,534.041664798824286,537.421619797888297,527.808611375328837,532.407957421316041,534.416557929473129,551.317563392758416,536.473312642776364,542.595544417624069,526.109799151241987,532.054458169134932,530.975395925307680,544.530575473756130,531.610047112672305
1417,Copper_River_75019600128755,555.809078423052483,542.038588088313645,544.536772424463493,541.371665475131067,544.083345871245115,550.123061507757484,546.400209391911062,549.320818240273070,540.298448514458755,541.774080503480377,545.840651155615433,555.150164514817106,549.009995749213886,544.727493740546265,539.962494842155934,540.885252949529217,544.202288715302188,547.900136931385191,541.286247820556810
1418,Copper_River_75019600117697,515.424833837241636,507.393565656667477,502.238076419807385,504.909892167960550,504.594436127588949,513.259959557362322,510.157761693471514,507.644975465304185,503.150357370497034,503.551243539237305,508.273738821984352,513.807703475145331,517.378538931216667,504.488501631125359,502.961246228032792,496.376634924234111,501.460607223995964,511.651192150883901,498.176630266286679
1419,Copper_River_75019600198047,555.580929022157306,542.211866662655325,545.847717031088450,541.309887708323913,545.064358844206254,550.784514680990355,545.474650692922069,548.536968014029867,540.106329986665287,542.005263260544325,544.817408346275442,556.950196430052756,547.832004208498574,547.295352464511780,538.911266751104449,541.997427143254981,543.162665587143124,551.039682928757884,542.545356549658436
1420,Copper_River_75019600198622,548.919219882549100,536.463984062634609,543.663458529646618,536.973774172854519,539.818122403988582,546.221305171620770,539.908603796761668,543.646132153573831,535.450588683478031,536.430622041718038,540.390518648836405,552.909298935101788,545.117646391727021,543.549640649157595,535.253773803240165,537.281134953037167,536.518427046809279,546.976136383215930,537.998235482636346
1421,Copper_River_75019600195238,507.551499961918410,504.657179680653996,500.213506367754064,497.720563632446328,498.315844933105950,507.648479201473947,499.162344039163770,502.891823733421631,501.719716649860402,497.557518223515672,504.587190670715017,507.705625238378502,518.242518273806809,500.248762520785021,499.280430736622577,489.398147194013006,494.285039277297642,509.275172308746619,490.470288707785642
1422,Copper_River_75019600114066,507.323232292366924,504.365694534312922,499.942469210455158,497.440241799628836,498.099277529140011,507.503076694569870,498.982490680252454,502.601400891789581,501.381088555595340,497.237599477782908,504.326032051441871,507.265863142649664,518.047817149544130,499.957861136831923,499.050856432101625,489.139224606676635,494.080372415724696,509.108900891734777,490.510108927452109
1423,Copper_River_75019700010639,545.920303105059361,540.534536456109777,541.942587039950126,537.449224232828442,538.224630953813289,543.079578535999076,533.823234460968933,540.161890472294317,543.822027239653835,536.080295737686697,537.577363665425992,549.013073154111339,547.098671216153548,541.130731036374755,532.223145543135843,536.092618126324396,531.384735474246327,546.233191750293827,533.578799974185358
1424,Copper_River_75019700005134,520.305976410506105,521.043450402113422,514.692617681807178,512.978559042805614,513.740910842253470,518.518036602602024,513.728845007987161,517.457943340973884,518.432660001203658,512.645085109741444,518.103351588953387,525.048675630600087,526.699803211584594,516.848252723272140,510.155951357971048,503.899170655743603,505.630500003271891,518.882619746715932,500.427009657997132
1425,Copper_River_75019700002595,517.765464464859747,506.787822147837005,504.863858988619086,507.548314867806084,501.178800047744858,518.506022848268572,506.860769684419836,507.615004621005994,501.559835197644986,502.962939448896975,503.093868230628402,519.929061436076381,511.701432623203232,506.589291990671427,494.361683465327076,501.836445206107271,497.217278348899072,516.416214740323198,501.453489877821482
1426,Copper_River_75019700004190,524.371237614482880,518.718489151849326,515.792101585411160,511.279697343641658,511.632875775474076,522.923206509253532,506.985829672781847,516.191614505123766,515.054375419845201,507.652781833387337,515.457486855798948,528.933870072869695,524.798865714484350,509.850006725894787,507.408244150995131,506.184745925696916,504.181018288867051,523.652251988461785,505.519893924297662
1427,Copper_River_75019700001476,517.672443152256847,508.578418511657389,506.838246841089870,501.235697009641797,499.187577849327056,515.739649784465087,492.540405967473760,507.823481090694543,502.733574777917397,495.859688318896872,506.785889524124798,516.912488687214591,516.707469435763073,497.173318218082500,497.122570706895431,496.253214093136194,491.133117220977056,513.839711590914817,496.122225410647445
1428,Copper_River_75019700003218,518.897603368599903,512.645144160485984,512.769853207786696,512.444512544603299,507.608615708514264,520.508181765008203,510.879622200130825,514.540325165212721,512.590116381071198,505.201005906773446,508.423931224039336,524.397040068389856,519.684974559937132,513.133055734257141,498.290750336271003,507.948658985898703,504.200835136560897,521.304310193590823,505.283521843383539
1429,Copper_River_75019700017807,562.816973161620467,558.128060013049662,556.304416068596538,558.434555070733381,556.378370258497284,560.064730699738675,558.018268452288567,557.853709458311641,556.423760739587919,558.792565339793327,556.529063497597804,565.528824002054080,559.144370674367451,557.338970106202737,551.589449182597491,557.195549315019321,558.231259793147046,560.023222011587677,555.126049118307606
1430,Copper_River_75019700004810,547.186741523077444,542.426717203039402,542.663431413561625,543.042439691076765,539.325637836170131,545.531513018758687,542.048890433295014,540.224803059584929,541.948790970628124,541.671532861578271,540.503807382931313,550.545538896659991,545.653995846719226,542.319628122816312,533.180796097163466,539.149652277422547,539.834232161372370,547.466807769605680,537.788450071131592
1431,Copper_River_75019700010439,519.086200712167965,512.166186755989315,513.555503906215449,506.635819569516173,511.612522243045134,518.299422394355020,502.321024488618662,513.805572771034008,513.845784626491422,503.437227968672744,505.218399367177085,522.109219804162535,522.780144475513112,508.789643467119447,499.991037862472638,506.293375553195858,492.754614450874556,520.686439683502158,500.192332963545653
1432,Copper_River_75019700002996,540.414050196476978,535.605728210938764,535.202820092118259,535.000481085654428,531.879585038985169,539.190692478317828,533.199075340671357,534.063813610591183,535.131380447426295,532.958310732186646,533.329405550958541,543.912849494917737,539.837753488449152,534.848232159009513,525.912617072102876,530.394012329767975,530.161698311421333,540.678452266166801,528.602675932798320
1433,Copper_River_75019700016379,556.971202434714542,549.716077666025399,547.989165816891727,550.265397687547306,547.213507826228010,555.286373175643007,551.146407967918549,551.621613950027609,545.749706338659848,550.911329039002908,548.382803072132447,561.553419114530129,549.500682865697286,548.740541744698930,540.536660861714040,547.950268905039138,548.219788656657329,553.566416778441067,544.808674974058135
1434,Copper_River_75019700010575,547.265933685186951,542.419299480754830,545.525771086314649,542.559229583482306,539.252337786259773,544.552330406221472,541.560490389487882,538.946967868458387,543.991696016671426,540.653820025592154,540.644044493193633,550.889914009057179,546.961112676861376,542.618702049480362,532.179661427250039,538.992430193790483,537.912068892316256,549.388115193885824,538.399192466790169
1435,Copper_River_75019700002919,557.148260826334536,552.269788329740777,550.377764709727558,552.855682908617837,549.994749378305301,554.871410608442602,552.166889329265359,551.968265412149663,550.338590732323496,552.993980648389993,550.500016897467503,560.160303333521938,553.576782930767649,551.763253611983828,544.985094041481943,550.461995582747022,552.120585464788633,554.959230523020437,548.628502454162231
1436,Copper_River_75019700000617,517.154370989852055,507.638195466533318,505.985740709422714,499.278350348524896,499.990352262955582,512.947784906923516,493.282744189229845,503.525227698828019,503.950057397010880,495.875376499244567,502.122460766708230,522.383561421996887,515.534830453886798,499.343534648727541,496.226005707307479,494.650365793531478,490.331150207457142,517.277454307299649,493.969986217519136
1437,Copper_River_75019700004212,538.774881042712764,521.178216767001345,527.596723410155050,525.644327539818391,519.556618520996381,536.608846873850439,527.051533635987767,528.375276656649930,519.122239019614995,524.667980414321391,521.390005647112844,542.685584873502648,525.551301837997244,525.715731702970061,512.703182561569861,525.074340120552733,522.089595904096996,541.498738089037943,522.231050006518103
1438,Copper_River_75019700000332,490.160621651502311,496.709061223936203,484.977380669939976,485.443535607650347,486.292886536536912,488.973815204591745,489.514148831876412,487.223999856759576,489.808227756308952,483.935161898505612,492.749175323715860,492.059910113567412,506.100644380079416,491.695618260199353,481.865592252222257,470.427110657403603,471.584088355496647,489.051751845404851,470.205962618427463
1439,Copper_River_75019700001727,529.727182905918426,519.734051989237287,518.757138909654827,519.384147448873136,515.757169217669343,528.560439441808626,518.501610455442460,520.850670262986682,513.667822362956827,515.568215890109968,516.309155273205533,533.442620533886270,524.822438236531184,522.650862888839356,507.253464017673480,516.641174244923832,511.078742232100296,528.894564482922760,516.620476945035080
1440,Copper_River_75019700001794,509.641543485551836,504.555264337790106,496.624051120017157,496.586425658863504,494.562360417303012,505.659347937366704,492.259681912064536,504.759656140219647,499.034971315603684,490.999956223192157,503.145140597707496,514.214360911555332,511.143033662256585,497.883543803285988,488.856945155427582,486.395116767584796,488.743703729849017,501.717268891981803,485.482102698981009
